Date,Contract,Units,$Volume,LowPrice,HighPrice,AvgPrice,LastPrice
08/26/15,REP16_WTA,27,11.005,0.407,0.409,0.408,0.409
08/27/15,DEM16_WTA,1,0.595,0.595,0.595,0.595,0.595
08/27/15,REP16_WTA,5,2.040,0.408,0.408,0.408,0.408
08/28/15,DEM16_WTA,17,10.081,0.592,0.594,0.593,0.592
08/28/15,REP16_WTA,25,10.200,0.408,0.408,0.408,0.408
08/29/15,DEM16_WTA,0,0.000,0.000,0.000,,0.592
08/29/15,REP16_WTA,3,1.224,0.408,0.408,0.408,0.408
08/30/15,DEM16_WTA,0,0.000,0.000,0.000,,0.592
08/30/15,REP16_WTA,1,0.407,0.407,0.407,0.407,0.407
08/31/15,DEM16_WTA,1,0.592,0.592,0.592,0.592,0.592
08/31/15,REP16_WTA,1,0.407,0.407,0.407,0.407,0.407
09/01/15,DEM16_WTA,0,0.000,0.000,0.000,,0.592
09/01/15,REP16_WTA,35,14.262,0.407,0.408,0.407,0.408
09/02/15,DEM16_WTA,0,0.000,0.000,0.000,,0.592
09/02/15,REP16_WTA,0,0.000,0.000,0.000,,0.408
09/03/15,DEM16_WTA,5,2.970,0.594,0.594,0.594,0.594
09/03/15,REP16_WTA,50,20.350,0.407,0.407,0.407,0.407
09/04/15,DEM16_WTA,13,7.735,0.595,0.595,0.595,0.595
09/04/15,REP16_WTA,0,0.000,0.000,0.000,,0.407
09/05/15,DEM16_WTA,0,0.000,0.000,0.000,,0.595
09/05/15,REP16_WTA,0,0.000,0.000,0.000,,0.407
09/06/15,DEM16_WTA,82,48.143,0.580,0.593,0.587,0.580
09/06/15,REP16_WTA,284,116.683,0.407,0.420,0.411,0.410
09/07/15,DEM16_WTA,80,47.739,0.593,0.599,0.597,0.599
09/07/15,REP16_WTA,50,20.210,0.400,0.408,0.404,0.400
09/08/15,DEM16_WTA,41,24.199,0.590,0.599,0.590,0.599
09/08/15,REP16_WTA,40,16.319,0.407,0.408,0.408,0.408
09/09/15,DEM16_WTA,0,0.000,0.000,0.000,,0.599
09/09/15,REP16_WTA,50,20.348,0.406,0.408,0.407,0.408
09/10/15,DEM16_WTA,0,0.000,0.000,0.000,,0.599
09/10/15,REP16_WTA,0,0.000,0.000,0.000,,0.408
09/11/15,DEM16_WTA,92,54.440,0.582,0.593,0.592,0.582
09/11/15,REP16_WTA,123,51.142,0.409,0.420,0.416,0.420
09/12/15,DEM16_WTA,21,12.536,0.596,0.597,0.597,0.597
09/12/15,REP16_WTA,0,0.000,0.000,0.000,,0.420
09/13/15,DEM16_WTA,323,192.811,0.582,0.598,0.597,0.598
09/13/15,REP16_WTA,128,52.692,0.405,0.420,0.412,0.405
09/14/15,DEM16_WTA,0,0.000,0.000,0.000,,0.598
09/14/15,REP16_WTA,0,0.000,0.000,0.000,,0.405
09/15/15,DEM16_WTA,26,15.547,0.597,0.598,0.598,0.598
09/15/15,REP16_WTA,25,10.100,0.404,0.404,0.404,0.404
09/16/15,DEM16_WTA,5,2.980,0.596,0.596,0.596,0.596
09/16/15,REP16_WTA,0,0.000,0.000,0.000,,0.404
09/17/15,DEM16_WTA,93,55.056,0.592,0.592,0.592,0.592
09/17/15,REP16_WTA,93,37.706,0.405,0.407,0.405,0.407
09/18/15,DEM16_WTA,7,4.144,0.592,0.592,0.592,0.592
09/18/15,REP16_WTA,207,84.447,0.405,0.410,0.408,0.405
09/19/15,DEM16_WTA,1,0.591,0.591,0.591,0.591,0.591
09/19/15,REP16_WTA,0,0.000,0.000,0.000,,0.405
09/20/15,DEM16_WTA,0,0.000,0.000,0.000,,0.591
09/20/15,REP16_WTA,21,8.526,0.406,0.406,0.406,0.406
09/21/15,DEM16_WTA,24,14.198,0.591,0.595,0.592,0.591
09/21/15,REP16_WTA,28,11.467,0.407,0.410,0.410,0.410
09/22/15,DEM16_WTA,1,0.595,0.595,0.595,0.595,0.595
09/22/15,REP16_WTA,26,10.660,0.410,0.410,0.410,0.410
09/23/15,DEM16_WTA,68,40.706,0.596,0.599,0.599,0.599
09/23/15,REP16_WTA,0,0.000,0.000,0.000,,0.410
09/24/15,DEM16_WTA,100,60.107,0.596,0.611,0.601,0.611
09/24/15,REP16_WTA,15,6.105,0.407,0.407,0.407,0.407
09/25/15,DEM16_WTA,1,0.608,0.608,0.608,0.608,0.608
09/25/15,REP16_WTA,52,21.063,0.405,0.407,0.405,0.405
09/26/15,DEM16_WTA,98,58.722,0.595,0.604,0.599,0.604
09/26/15,REP16_WTA,111,44.478,0.396,0.405,0.401,0.396
09/27/15,DEM16_WTA,0,0.000,0.000,0.000,,0.604
09/27/15,REP16_WTA,20,8.080,0.404,0.404,0.404,0.404
09/28/15,DEM16_WTA,1,0.602,0.602,0.602,0.602,0.602
09/28/15,REP16_WTA,0,0.000,0.000,0.000,,0.404
09/29/15,DEM16_WTA,40,24.140,0.603,0.604,0.604,0.604
09/29/15,REP16_WTA,20,8.000,0.400,0.400,0.400,0.400
09/30/15,DEM16_WTA,0,0.000,0.000,0.000,,0.604
09/30/15,REP16_WTA,1,0.401,0.401,0.401,0.401,0.401
10/01/15,DEM16_WTA,21,12.662,0.602,0.603,0.603,0.603
10/01/15,REP16_WTA,0,0.000,0.000,0.000,,0.401
10/02/15,DEM16_WTA,17,10.248,0.600,0.603,0.603,0.600
10/02/15,REP16_WTA,17,6.799,0.399,0.400,0.400,0.400
10/03/15,DEM16_WTA,1,0.600,0.600,0.600,0.600,0.600
10/03/15,REP16_WTA,0,0.000,0.000,0.000,,0.400
10/04/15,DEM16_WTA,20,12.000,0.600,0.600,0.600,0.600
10/04/15,REP16_WTA,0,0.000,0.000,0.000,,0.400
10/05/15,DEM16_WTA,21,12.620,0.600,0.601,0.601,0.601
10/05/15,REP16_WTA,43,17.291,0.400,0.406,0.402,0.406
10/06/15,DEM16_WTA,0,0.000,0.000,0.000,,0.601
10/06/15,REP16_WTA,120,48.260,0.402,0.403,0.402,0.403
10/07/15,DEM16_WTA,35,20.849,0.593,0.597,0.596,0.593
10/07/15,REP16_WTA,20,8.040,0.402,0.402,0.402,0.402
10/08/15,DEM16_WTA,0,0.000,0.000,0.000,,0.593
10/08/15,REP16_WTA,0,0.000,0.000,0.000,,0.402
10/09/15,DEM16_WTA,4,2.395,0.598,0.599,0.599,0.599
10/09/15,REP16_WTA,0,0.000,0.000,0.000,,0.402
10/10/15,DEM16_WTA,0,0.000,0.000,0.000,,0.599
10/10/15,REP16_WTA,2,0.803,0.401,0.402,0.402,0.401
10/11/15,DEM16_WTA,0,0.000,0.000,0.000,,0.599
10/11/15,REP16_WTA,17,6.834,0.402,0.402,0.402,0.402
